t_GeV2,incoherent_nb_per_GeV2
6.025750000000000384e+00,3.047940511661333951e-01
6.038999999999999702e+00,3.012834993980947340e-01
6.052249999999999908e+00,2.978135587371158466e-01
6.065500000000000114e+00,2.943837571846162904e-01
6.078749999999999432e+00,2.909936282551180420e-01
6.092000000000000526e+00,2.876427109115088920e-01
6.105249999999999844e+00,2.843305495010691741e-01
6.118500000000000050e+00,2.810566936922556658e-01
6.131750000000000256e+00,2.778206984122316148e-01
6.144999999999999574e+00,2.746221237851338426e-01
6.158250000000000668e+00,2.714605350710657117e-01
6.171499999999999986e+00,2.683355026058175108e-01
6.184750000000000192e+00,2.652466017412888899e-01
6.198000000000000398e+00,2.621934127866241693e-01
6.211249999999999716e+00,2.591755209500344881e-01
6.224499999999999922e+00,2.561925162813101786e-01
6.237750000000000128e+00,2.532439936150136517e-01
6.250999999999999446e+00,2.503295525143362510e-01
6.264250000000000540e+00,2.474487972156217408e-01
6.277499999999999858e+00,2.446013365735473788e-01
6.290750000000000064e+00,2.417867840069441721e-01
6.304000000000000270e+00,2.390047574452606183e-01
6.317249999999999588e+00,2.362548792756606897e-01
6.330500000000000682e+00,2.335367762907371025e-01
6.343750000000000000e+00,2.308500796368518071e-01
6.357000000000000206e+00,2.281944247630773026e-01
6.370250000000000412e+00,2.255694513707448001e-01
6.383499999999999730e+00,2.229748033635852444e-01
6.396749999999999936e+00,2.204101287984572832e-01
6.410000000000000142e+00,2.178750798366607122e-01
6.423249999999999460e+00,2.153693126958171333e-01
6.436500000000000554e+00,2.128924876023244595e-01
6.449749999999999872e+00,2.104442687443651705e-01
6.463000000000000078e+00,2.080243242254754266e-01
6.476250000000000284e+00,2.056323260186564139e-01
6.489499999999999602e+00,2.032679499210283680e-01
6.502750000000000696e+00,2.009308755090156440e-01
6.516000000000000014e+00,1.986207860940696068e-01
6.529250000000000220e+00,1.963373686788977557e-01
6.542500000000000426e+00,1.940803139142241451e-01
6.555749999999999744e+00,1.918493160560479915e-01
6.568999999999999950e+00,1.896440729234113165e-01
6.582250000000000156e+00,1.874642858566629433e-01
6.595499999999999474e+00,1.853096596762132398e-01
6.608750000000000568e+00,1.831799026417733345e-01
6.621999999999999886e+00,1.810747264120808331e-01
6.635250000000000092e+00,1.789938460050890801e-01
6.648500000000000298e+00,1.769369797586357873e-01
6.661749999999999616e+00,1.749038492915673537e-01
6.675000000000000711e+00,1.728941794653252040e-01
6.688250000000000028e+00,1.709076983459813515e-01
6.701500000000000234e+00,1.689441371667245173e-01
6.714750000000000441e+00,1.670032302907820954e-01
6.727999999999999758e+00,1.650847151747848462e-01
6.741249999999999964e+00,1.631883323325581392e-01
6.754500000000000171e+00,1.613138252993429056e-01
6.767750000000000377e+00,1.594609405964335924e-01
6.780999999999999694e+00,1.576294276962350027e-01
6.794249999999999901e+00,1.558190389877300297e-01
6.807500000000000107e+00,1.540295297423535381e-01
6.820750000000000313e+00,1.522606580802662313e-01
6.833999999999999631e+00,1.505121849370281151e-01
6.847249999999999837e+00,1.487838740306600682e-01
6.860500000000000043e+00,1.470754918290962110e-01
6.873750000000000249e+00,1.453868075180176356e-01
6.887000000000000455e+00,1.437175929690668874e-01
6.900249999999999773e+00,1.420676227084285426e-01
6.913499999999999979e+00,1.404366738857907582e-01
6.926750000000000185e+00,1.388245262436609839e-01
6.940000000000000391e+00,1.372309620870508229e-01
6.953249999999999709e+00,1.356557662535105846e-01
6.966499999999999915e+00,1.340987260835204975e-01
6.979750000000000121e+00,1.325596313912283386e-01
6.993000000000000327e+00,1.310382744355311768e-01
7.006249999999999645e+00,1.295344498914978992e-01
7.019499999999999851e+00,1.280479548221235553e-01
7.032750000000000057e+00,1.265785886504232349e-01
7.046000000000000263e+00,1.251261531318457743e-01
7.059250000000000469e+00,1.236904523270161982e-01
7.072499999999999787e+00,1.222712925748002527e-01
7.085749999999999993e+00,1.208684824656770102e-01
7.099000000000000199e+00,1.194818328154346881e-01
7.112250000000000405e+00,1.181111566391678941e-01
7.125499999999999723e+00,1.167562691255838725e-01
7.138749999999999929e+00,1.154169876116098725e-01
7.152000000000000135e+00,1.140931315572973614e-01
7.165250000000000341e+00,1.127845225210243468e-01
7.178499999999999659e+00,1.114909841349832204e-01
7.191749999999999865e+00,1.102123420809630466e-01
7.205000000000000071e+00,1.089484240664105874e-01
7.218250000000000277e+00,1.076990598007763339e-01
7.231500000000000483e+00,1.064640809721356107e-01
7.244749999999999801e+00,1.052433212240860005e-01
7.258000000000000007e+00,1.040366161329139144e-01
7.271250000000000213e+00,1.028438031850314738e-01
7.284500000000000419e+00,1.016647217546764043e-01
7.297749999999999737e+00,1.004992130818747470e-01
7.310999999999999943e+00,9.934712025066072538e-02
7.324250000000000149e+00,9.820828816755459989e-02
7.337500000000000355e+00,9.708256354029054513e-02
7.350749999999999673e+00,9.596979485679545119e-02
7.363999999999999879e+00,9.486983236441416667e-02
7.377250000000000085e+00,9.378252804937838027e-02
7.390500000000000291e+00,9.270773561651628192e-02
7.403749999999999609e+00,9.164531046919931201e-02
7.416999999999999815e+00,9.059510968952670662e-02
7.430250000000000021e+00,8.955699201873960902e-02
7.443500000000000227e+00,8.853081783786637127e-02
7.456750000000000433e+00,8.751644914859410540e-02
7.469999999999999751e+00,8.651374955436572090e-02
7.483249999999999957e+00,8.552258424169656426e-02
7.496500000000000163e+00,8.454281996171179869e-02
7.509750000000000369e+00,8.357432501190054097e-02
7.522999999999999687e+00,8.261696921808191207e-02
7.536249999999999893e+00,8.167062391658377885e-02
7.549500000000000099e+00,8.073516193663048124e-02
7.562750000000000306e+00,7.981045758293756065e-02
7.575999999999999623e+00,7.889638661850786883e-02
7.589249999999999829e+00,7.799282624763195781e-02
7.602500000000000036e+00,7.709965509908728309e-02
7.615750000000000242e+00,7.621675320953288923e-02
7.629000000000000448e+00,7.534400200709931439e-02
7.642249999999999766e+00,7.448128429517272830e-02
7.655499999999999972e+00,7.362848423636456086e-02
7.668750000000000178e+00,7.278548733667337955e-02
7.682000000000000384e+00,7.195218042983014817e-02
7.695249999999999702e+00,7.112845166182694967e-02
7.708499999999999908e+00,7.031419047562750824e-02
7.721750000000000114e+00,6.950928759605565221e-02
7.735000000000000320e+00,6.871363501486264791e-02
7.748249999999999638e+00,6.792712597596713142e-02
7.761499999999999844e+00,6.714965496086941488e-02
7.774750000000000050e+00,6.638111767423576781e-02
7.788000000000000256e+00,6.562141102965320105e-02
7.801250000000000462e+00,6.487043313554748114e-02
7.814499999999999780e+00,6.412808328126949620e-02
7.827749999999999986e+00,6.339426192334314536e-02
7.841000000000000192e+00,6.266887067187323912e-02
7.854250000000000398e+00,6.195181227711419464e-02
7.867499999999999716e+00,6.124299061619489087e-02
7.880749999999999922e+00,6.054231067999898269e-02
7.894000000000000128e+00,5.984967856019914045e-02
7.907250000000000334e+00,5.916500143644184972e-02
7.920499999999999652e+00,5.848818756368422828e-02
7.933749999999999858e+00,5.781914625967665700e-02
7.947000000000000064e+00,5.715778789259379905e-02
7.960250000000000270e+00,5.650402386880875455e-02
7.973499999999999588e+00,5.585776662081119726e-02
7.986749999999999794e+00,5.521892959526658595e-02
8.000000000000000000e+00,5.458742724121467410e-02
