t_GeV2,incoherent_nb_per_GeV2
1.731000000000000094e+00,1.232821896349173585e+01
1.733999999999999986e+00,1.229526972558681308e+01
1.737000000000000099e+00,1.226240842345543136e+01
1.739999999999999991e+00,1.222963483194459045e+01
1.743000000000000105e+00,1.219694872629526117e+01
1.745999999999999996e+00,1.216434988214465207e+01
1.749000000000000110e+00,1.213183807552903204e+01
1.752000000000000002e+00,1.209941308288605200e+01
1.755000000000000115e+00,1.206707468105724601e+01
1.758000000000000007e+00,1.203482264729032991e+01
1.761000000000000121e+00,1.200265675924151587e+01
1.764000000000000012e+00,1.197057679497768667e+01
1.767000000000000126e+00,1.193858253297860195e+01
1.770000000000000018e+00,1.190667375213892321e+01
1.773000000000000131e+00,1.187485023177043075e+01
1.776000000000000023e+00,1.184311175160370944e+01
1.779000000000000137e+00,1.181145809179028028e+01
1.782000000000000028e+00,1.177988903290449940e+01
1.785000000000000142e+00,1.174840435594513011e+01
1.788000000000000034e+00,1.171700384233739101e+01
1.791000000000000147e+00,1.168568727393439488e+01
1.794000000000000039e+00,1.165445443301892681e+01
1.796999999999999931e+00,1.162330510230508196e+01
1.800000000000000044e+00,1.159223906493961920e+01
1.802999999999999936e+00,1.156125610450366992e+01
1.806000000000000050e+00,1.153035600501405256e+01
1.808999999999999941e+00,1.149953855092472388e+01
1.812000000000000055e+00,1.146880352712806150e+01
1.814999999999999947e+00,1.143815071895624591e+01
1.818000000000000060e+00,1.140757991218243284e+01
1.820999999999999952e+00,1.137709089302209264e+01
1.824000000000000066e+00,1.134668344813400864e+01
1.826999999999999957e+00,1.131635736462151343e+01
1.830000000000000071e+00,1.128611243003355114e+01
1.832999999999999963e+00,1.125594843236570952e+01
1.836000000000000076e+00,1.122586516006120050e+01
1.838999999999999968e+00,1.119586240201189042e+01
1.842000000000000082e+00,1.116593994755907282e+01
1.844999999999999973e+00,1.113609758649451642e+01
1.848000000000000087e+00,1.110633510906120591e+01
1.850999999999999979e+00,1.107665230595416972e+01
1.854000000000000092e+00,1.104704896832127758e+01
1.856999999999999984e+00,1.101752488776391736e+01
1.860000000000000098e+00,1.098807985633775175e+01
1.862999999999999989e+00,1.095871366655335244e+01
1.866000000000000103e+00,1.092942611137682718e+01
1.868999999999999995e+00,1.090021698423040419e+01
1.872000000000000108e+00,1.087108607899304147e+01
1.875000000000000000e+00,1.084203319000094723e+01
1.878000000000000114e+00,1.081305811204799383e+01
1.881000000000000005e+00,1.078416064038635724e+01
1.884000000000000119e+00,1.075534057072676930e+01
1.887000000000000011e+00,1.072659769923903639e+01
1.890000000000000124e+00,1.069793182255242137e+01
1.893000000000000016e+00,1.066934273775594910e+01
1.896000000000000130e+00,1.064083024239878128e+01
1.899000000000000021e+00,1.061239413449046154e+01
1.902000000000000135e+00,1.058403421250119258e+01
1.905000000000000027e+00,1.055575027536212396e+01
1.908000000000000140e+00,1.052754212246552257e+01
1.911000000000000032e+00,1.049940955366496809e+01
1.914000000000000146e+00,1.047135236927556257e+01
1.917000000000000037e+00,1.044337037007404057e+01
1.919999999999999929e+00,1.041546335729883843e+01
1.923000000000000043e+00,1.038763113265028970e+01
1.925999999999999934e+00,1.035987349829063753e+01
1.929000000000000048e+00,1.033219025684407200e+01
1.931999999999999940e+00,1.030458121139676564e+01
1.935000000000000053e+00,1.027704616549693384e+01
1.937999999999999945e+00,1.024958492315472824e+01
1.941000000000000059e+00,1.022219728884225631e+01
1.943999999999999950e+00,1.019488306749352624e+01
1.947000000000000064e+00,1.016764206450429420e+01
1.949999999999999956e+00,1.014047408573210163e+01
1.953000000000000069e+00,1.011337893749602834e+01
1.955999999999999961e+00,1.008635642657663034e+01
1.959000000000000075e+00,1.005940636021574619e+01
1.961999999999999966e+00,1.003252854611633005e+01
1.965000000000000080e+00,1.000572279244232021e+01
1.967999999999999972e+00,9.978988907818353127e+00
1.971000000000000085e+00,9.952326701329504033e+00
1.973999999999999977e+00,9.925735982521224798e+00
1.977000000000000091e+00,9.899216561398867853e+00
1.979999999999999982e+00,9.872768248427551185e+00
1.983000000000000096e+00,9.846390854531820835e+00
1.985999999999999988e+00,9.820084191095343584e+00
1.989000000000000101e+00,9.793848069960592539e+00
1.991999999999999993e+00,9.767682303428522061e+00
1.995000000000000107e+00,9.741586704258184071e+00
1.997999999999999998e+00,9.715561085666410079e+00
2.000999999999999890e+00,9.689605261327370656e+00
2.004000000000000004e+00,9.663719045372220151e+00
2.007000000000000117e+00,9.637902252388743207e+00
2.010000000000000231e+00,9.612154697420823624e+00
2.012999999999999901e+00,9.586476195968062441e+00
2.016000000000000014e+00,9.560866563985406685e+00
2.019000000000000128e+00,9.535325617882529414e+00
2.022000000000000242e+00,9.509853174523540176e+00
2.024999999999999911e+00,9.484449051226409466e+00
2.028000000000000025e+00,9.459113065762441153e+00
2.031000000000000139e+00,9.433845036355842595e+00
2.034000000000000252e+00,9.408644781683213054e+00
2.036999999999999922e+00,9.383512120872952167e+00
2.040000000000000036e+00,9.358446873504750130e+00
2.043000000000000149e+00,9.333448859609111636e+00
2.046000000000000263e+00,9.308517899666670203e+00
2.048999999999999932e+00,9.283653814607793819e+00
2.052000000000000046e+00,9.258856425811787361e+00
2.055000000000000160e+00,9.234125555106489358e+00
2.057999999999999829e+00,9.209461024767636061e+00
2.060999999999999943e+00,9.184862657518184648e+00
2.064000000000000057e+00,9.160330276527812288e+00
2.067000000000000171e+00,9.135863705412221591e+00
2.069999999999999840e+00,9.111462768232520659e+00
2.072999999999999954e+00,9.087127289494553395e+00
2.076000000000000068e+00,9.062857094148389692e+00
2.079000000000000181e+00,9.038652007587478110e+00
2.081999999999999851e+00,9.014511855648168037e+00
2.084999999999999964e+00,8.990436464608873024e+00
2.088000000000000078e+00,8.966425661189534324e+00
2.091000000000000192e+00,8.942479272550873048e+00
2.093999999999999861e+00,8.918597126293738242e+00
2.096999999999999975e+00,8.894779050458305747e+00
2.100000000000000089e+00,8.871024873523495557e+00
2.103000000000000203e+00,8.847334424406239961e+00
2.105999999999999872e+00,8.823707532460723257e+00
2.108999999999999986e+00,8.800144027477641018e+00
2.112000000000000099e+00,8.776643739683597900e+00
2.115000000000000213e+00,8.753206499740210589e+00
2.117999999999999883e+00,8.729832138743489622e+00
2.120999999999999996e+00,8.706520488223048915e+00
2.124000000000000110e+00,8.683271380141304618e+00
2.127000000000000224e+00,8.660084646892844518e+00
2.129999999999999893e+00,8.636960121303525639e+00
2.133000000000000007e+00,8.613897636629857857e+00
2.136000000000000121e+00,8.590897026558060645e+00
2.139000000000000234e+00,8.567958125203427144e+00
2.141999999999999904e+00,8.545080767109494602e+00
2.145000000000000018e+00,8.522264787247198825e+00
2.148000000000000131e+00,8.499510021014259564e+00
2.151000000000000245e+00,8.476816304234196409e+00
2.153999999999999915e+00,8.454183473155620021e+00
2.157000000000000028e+00,8.431611364451415014e+00
2.160000000000000142e+00,8.409099815217912166e+00
2.163000000000000256e+00,8.386648662974183210e+00
2.165999999999999925e+00,8.364257745661079824e+00
2.169000000000000039e+00,8.341926901640517755e+00
2.172000000000000153e+00,8.319655969694588649e+00
2.175000000000000266e+00,8.297444789024853051e+00
2.177999999999999936e+00,8.275293199251368748e+00
2.181000000000000050e+00,8.253201040411939360e+00
2.184000000000000163e+00,8.231168152961313211e+00
2.186999999999999833e+00,8.209194377770248963e+00
2.189999999999999947e+00,8.187279556124755331e+00
2.193000000000000060e+00,8.165423529725263307e+00
2.196000000000000174e+00,8.143626140685684689e+00
2.198999999999999844e+00,8.121887231532690876e+00
2.201999999999999957e+00,8.100206645204737654e+00
2.205000000000000071e+00,8.078584225051361756e+00
2.208000000000000185e+00,8.057019814832173665e+00
2.210999999999999854e+00,8.035513258716095564e+00
2.213999999999999968e+00,8.014064401280496241e+00
2.217000000000000082e+00,7.992673087510317131e+00
2.220000000000000195e+00,7.971339162797190347e+00
2.222999999999999865e+00,7.950062472938582481e+00
2.225999999999999979e+00,7.928842864136978363e+00
2.229000000000000092e+00,7.907680182998949370e+00
2.232000000000000206e+00,7.886574276534335404e+00
2.234999999999999876e+00,7.865524992155326522e+00
2.237999999999999989e+00,7.844532177675609397e+00
2.241000000000000103e+00,7.823595681309559957e+00
2.244000000000000217e+00,7.802715351671210442e+00
2.246999999999999886e+00,7.781891037773554842e+00
2.250000000000000000e+00,7.761122589027547036e+00
2.253000000000000114e+00,7.740409855241283665e+00
2.256000000000000227e+00,7.719752686619100857e+00
2.258999999999999897e+00,7.699150933760654070e+00
2.262000000000000011e+00,7.678604447660129395e+00
2.265000000000000124e+00,7.658113079705293202e+00
2.268000000000000238e+00,7.637676681676635049e+00
2.270999999999999908e+00,7.617295105746478612e+00
2.274000000000000021e+00,7.596968204478017128e+00
2.277000000000000135e+00,7.576695830824617062e+00
2.280000000000000249e+00,7.556477838128751401e+00
2.282999999999999918e+00,7.536314080121178094e+00
2.286000000000000032e+00,7.516204410920045653e+00
2.289000000000000146e+00,7.496148685030068926e+00
2.292000000000000259e+00,7.476146757341511240e+00
2.294999999999999929e+00,7.456198483129402810e+00
2.298000000000000043e+00,7.436303718052590384e+00
2.301000000000000156e+00,7.416462318152937883e+00
2.304000000000000270e+00,7.396674139854273022e+00
2.306999999999999940e+00,7.376939039961691869e+00
2.310000000000000053e+00,7.357256875660484141e+00
2.313000000000000167e+00,7.337627504515429777e+00
2.315999999999999837e+00,7.318050784469713577e+00
2.318999999999999950e+00,7.298526573844186238e+00
2.322000000000000064e+00,7.279054731336421113e+00
2.325000000000000178e+00,7.259635116019775403e+00
2.327999999999999847e+00,7.240267587342588129e+00
2.330999999999999961e+00,7.220952005127256434e+00
2.334000000000000075e+00,7.201688229569300326e+00
2.337000000000000188e+00,7.182476121236521571e+00
2.339999999999999858e+00,7.163315541068122627e+00
2.342999999999999972e+00,7.144206350373759840e+00
2.346000000000000085e+00,7.125148410832710333e+00
2.349000000000000199e+00,7.106141584492993601e+00
2.351999999999999869e+00,7.087185733770410501e+00
2.354999999999999982e+00,7.068280721447724346e+00
2.358000000000000096e+00,7.049426410673697241e+00
2.361000000000000210e+00,7.030622664962372426e+00
2.363999999999999879e+00,7.011869348191937412e+00
2.366999999999999993e+00,6.993166324604042750e+00
2.370000000000000107e+00,6.974513458802833021e+00
2.373000000000000220e+00,6.955910615754102189e+00
2.375999999999999890e+00,6.937357660784297941e+00
2.379000000000000004e+00,6.918854459579793392e+00
2.382000000000000117e+00,6.900400878185944720e+00
2.385000000000000231e+00,6.881996783006139040e+00
2.387999999999999901e+00,6.863642040801019917e+00
2.391000000000000014e+00,6.845336518687533456e+00
2.394000000000000128e+00,6.827080084138060556e+00
2.397000000000000242e+00,6.808872604979634424e+00
2.399999999999999911e+00,6.790713949392861437e+00
2.403000000000000025e+00,6.772603985911247015e+00
2.406000000000000139e+00,6.754542583420215074e+00
2.409000000000000252e+00,6.736529611156256259e+00
2.411999999999999922e+00,6.718564938706003353e+00
2.415000000000000036e+00,6.700648436005502084e+00
2.418000000000000149e+00,6.682779973339164847e+00
2.421000000000000263e+00,6.664959421338982004e+00
2.423999999999999932e+00,6.647186650983689660e+00
2.427000000000000046e+00,6.629461533597824641e+00
2.430000000000000160e+00,6.611783940850898489e+00
2.432999999999999829e+00,6.594153744756521718e+00
2.435999999999999943e+00,6.576570817671520963e+00
2.439000000000000057e+00,6.559035032295126300e+00
2.442000000000000171e+00,6.541546261668030660e+00
2.444999999999999840e+00,6.524104379171603796e+00
2.447999999999999954e+00,6.506709258526971240e+00
2.451000000000000068e+00,6.489360773794203396e+00
2.454000000000000181e+00,6.472058799371400717e+00
2.456999999999999851e+00,6.454803209993897894e+00
2.459999999999999964e+00,6.437593880733330387e+00
2.463000000000000078e+00,6.420430686996888348e+00
2.466000000000000192e+00,6.403313504526352062e+00
2.468999999999999861e+00,6.386242209397316572e+00
2.471999999999999975e+00,6.369216678018295497e+00
2.475000000000000089e+00,6.352236787129866613e+00
2.478000000000000203e+00,6.335302413803892030e+00
2.480999999999999872e+00,6.318413435442558956e+00
2.483999999999999986e+00,6.301569729777687812e+00
2.487000000000000099e+00,6.284771174869693056e+00
2.490000000000000213e+00,6.268017649106898403e+00
2.492999999999999883e+00,6.251309031204653976e+00
2.495999999999999996e+00,6.234645200204436577e+00
2.499000000000000110e+00,6.218026035473066315e+00
2.502000000000000224e+00,6.201451416701925012e+00
2.504999999999999893e+00,6.184921223905927690e+00
2.508000000000000007e+00,6.168435337422929265e+00
2.511000000000000121e+00,6.151993637912728907e+00
2.514000000000000234e+00,6.135596006356265342e+00
2.516999999999999904e+00,6.119242324054861903e+00
2.520000000000000018e+00,6.102932472629267302e+00
2.523000000000000131e+00,6.086666334018961955e+00
2.526000000000000245e+00,6.070443790481262702e+00
2.528999999999999915e+00,6.054264724590476376e+00
2.532000000000000028e+00,6.038129019237153727e+00
2.535000000000000142e+00,6.022036557627203912e+00
2.538000000000000256e+00,6.005987223281080922e+00
2.540999999999999925e+00,5.989980900033002875e+00
2.544000000000000039e+00,5.974017472030084264e+00
2.547000000000000153e+00,5.958096823731574787e+00
2.550000000000000266e+00,5.942218839908020023e+00
2.552999999999999936e+00,5.926383405640454960e+00
2.556000000000000050e+00,5.910590406319511381e+00
2.559000000000000163e+00,5.894839727644804128e+00
2.561999999999999833e+00,5.879131255623924801e+00
2.564999999999999947e+00,5.863464876571747197e+00
2.568000000000000060e+00,5.847840477109566670e+00
2.571000000000000174e+00,5.832257944164360275e+00
2.573999999999999844e+00,5.816717164967914577e+00
2.576999999999999957e+00,5.801218027056101789e+00
2.580000000000000071e+00,5.785760418267998695e+00
2.583000000000000185e+00,5.770344226745169891e+00
2.585999999999999854e+00,5.754969340930808031e+00
2.588999999999999968e+00,5.739635649569009068e+00
2.592000000000000082e+00,5.724343041703896517e+00
2.595000000000000195e+00,5.709091406678922453e+00
2.597999999999999865e+00,5.693880634136025520e+00
2.600999999999999979e+00,5.678710614014818248e+00
2.604000000000000092e+00,5.663581236551898712e+00
2.607000000000000206e+00,5.648492392279986340e+00
2.609999999999999876e+00,5.633443972027157187e+00
2.612999999999999989e+00,5.618435866916080101e+00
2.616000000000000103e+00,5.603467968363223584e+00
2.619000000000000217e+00,5.588540168078118597e+00
2.621999999999999886e+00,5.573652358062495260e+00
2.625000000000000000e+00,5.558804430609641578e+00
2.628000000000000114e+00,5.543996278303492176e+00
2.629999999999999893e+00,5.534146221156121648e+00
2.631000000000000227e+00,5.529227794017982589e+00
2.633999999999999897e+00,5.514498870916182405e+00
2.637000000000000011e+00,5.499809402449603368e+00
2.640000000000000124e+00,5.485159282357384036e+00
2.643000000000000238e+00,5.470548404665562359e+00
2.645999999999999908e+00,5.455976663686318950e+00
2.649000000000000021e+00,5.441443954017162632e+00
2.652000000000000135e+00,5.426950170540217222e+00
2.655000000000000249e+00,5.412495208421500337e+00
2.657999999999999918e+00,5.398078963110092943e+00
2.661000000000000032e+00,5.383701330337425262e+00
2.664000000000000146e+00,5.369362206116541358e+00
2.667000000000000259e+00,5.355061486741334420e+00
2.669999999999999929e+00,5.340799068785781145e+00
2.673000000000000043e+00,5.326574849103221432e+00
2.676000000000000156e+00,5.312388724825634512e+00
2.679000000000000270e+00,5.298240593362831596e+00
2.681999999999999940e+00,5.284130352401786190e+00
2.685000000000000053e+00,5.270057899905850718e+00
2.688000000000000167e+00,5.256023134114061079e+00
2.690999999999999837e+00,5.242025953540312422e+00
2.693999999999999950e+00,5.228066256972755177e+00
2.697000000000000064e+00,5.214143943472954845e+00
2.700000000000000178e+00,5.200258912375248066e+00
2.713250000000000384e+00,5.139376760555545154e+00
2.726500000000000146e+00,5.079211337793687164e+00
2.739750000000000352e+00,5.019754159629018275e+00
2.753000000000000114e+00,4.960996842415626773e+00
2.766250000000000320e+00,4.902931102135106300e+00
2.779500000000000082e+00,4.845548753222121974e+00
2.792750000000000288e+00,4.788841707402651693e+00
2.806000000000000050e+00,4.732801972544821822e+00
2.819250000000000256e+00,4.677421651522381651e+00
2.832500000000000018e+00,4.622692941090657648e+00
2.845750000000000224e+00,4.568608130774997278e+00
2.858999999999999986e+00,4.515159601771594922e+00
2.872250000000000192e+00,4.462339825860651921e+00
2.885500000000000398e+00,4.410141364331704672e+00
2.898750000000000160e+00,4.358556866921194484e+00
2.912000000000000366e+00,4.307579070761986983e+00
2.925250000000000128e+00,4.257200799344980524e+00
2.938500000000000334e+00,4.207414961492488281e+00
2.951750000000000096e+00,4.158214550343439342e+00
2.965000000000000302e+00,4.109592642350303748e+00
2.978250000000000064e+00,4.061542396287464385e+00
2.991500000000000270e+00,4.014057052271213344e+00
3.004750000000000032e+00,3.967129930791040149e+00
3.018000000000000238e+00,3.920754431752194069e+00
3.031250000000000000e+00,3.874924033529367318e+00
3.044500000000000206e+00,3.829632292031571072e+00
3.057750000000000412e+00,3.784872839777734477e+00
3.071000000000000174e+00,3.740639384983356130e+00
3.084249999999999936e+00,3.696925710657721353e+00
3.097500000000000142e+00,3.653725673711829547e+00
3.110750000000000348e+00,3.611033204076782077e+00
3.124000000000000110e+00,3.568842303832607588e+00
3.137250000000000316e+00,3.527147046347290260e+00
3.150500000000000078e+00,3.485941575426120043e+00
3.163750000000000284e+00,3.445220104470922973e+00
3.177000000000000046e+00,3.404976915649460700e+00
3.190250000000000252e+00,3.365206359074484954e+00
3.203500000000000014e+00,3.325902851992690312e+00
3.216750000000000220e+00,3.287060877983182472e+00
3.230000000000000426e+00,3.248674986165596579e+00
3.243250000000000188e+00,3.210739790417511674e+00
3.256499999999999950e+00,3.173249968601267401e+00
3.269750000000000156e+00,3.136200261799965361e+00
3.283000000000000362e+00,3.099585473562581850e+00
3.296250000000000124e+00,3.063400469158069406e+00
3.309499999999999886e+00,3.027640174838375220e+00
3.322750000000000092e+00,2.992299577110252518e+00
3.336000000000000298e+00,2.957373722015772533e+00
3.349250000000000060e+00,2.922857714421414954e+00
3.362500000000000266e+00,2.888746717315679557e+00
3.375750000000000028e+00,2.855035951115103110e+00
3.389000000000000234e+00,2.821720692978510581e+00
3.402249999999999996e+00,2.788796276129567264e+00
3.415500000000000203e+00,2.756258089187366700e+00
3.428749999999999964e+00,2.724101575505066819e+00
3.442000000000000171e+00,2.692322232516410008e+00
3.455250000000000377e+00,2.660915611090130195e+00
3.468500000000000139e+00,2.629877314892005380e+00
3.481749999999999901e+00,2.599202999754637755e+00
3.495000000000000107e+00,2.568888373054739827e+00
3.508250000000000313e+00,2.538929193097868353e+00
3.521500000000000075e+00,2.509321268510587899e+00
3.534750000000000281e+00,2.480060457639866822e+00
3.548000000000000043e+00,2.451142667959691046e+00
3.561250000000000249e+00,2.422563855484798800e+00
3.574500000000000011e+00,2.394320024191446183e+00
3.587750000000000217e+00,2.366407225445083640e+00
3.600999999999999979e+00,2.338821557434957121e+00
3.614250000000000185e+00,2.311559164615417217e+00
3.627500000000000391e+00,2.284616237154000640e+00
3.640750000000000153e+00,2.257989010386066919e+00
3.653999999999999915e+00,2.231673764276023153e+00
3.667250000000000121e+00,2.205666822884967182e+00
3.680500000000000327e+00,2.179964553844762509e+00
3.693750000000000089e+00,2.154563367838382426e+00
3.706999999999999851e+00,2.129459718086508246e+00
3.720250000000000057e+00,2.104650099840281285e+00
3.733500000000000263e+00,2.080131049880107774e+00
3.746750000000000469e+00,2.055899146020545576e+00
3.760000000000000231e+00,2.031951006621063094e+00
3.773249999999999993e+00,2.008283290102671703e+00
3.786500000000000199e+00,1.984892694470392183e+00
3.799750000000000405e+00,1.961775956841427027e+00
3.813000000000000167e+00,1.938929852978971580e+00
3.826249999999999929e+00,1.916351196831656001e+00
3.839500000000000135e+00,1.894036840078463513e+00
3.852750000000000341e+00,1.871983671679149586e+00
3.866000000000000103e+00,1.850188617430031268e+00
3.879249999999999865e+00,1.828648639525071617e+00
3.892500000000000071e+00,1.807360736122294087e+00
3.905750000000000277e+00,1.786321940915338358e+00
3.919000000000000039e+00,1.765529322710169602e+00
3.932250000000000245e+00,1.744979985006853473e+00
3.945500000000000007e+00,1.724671065586395935e+00
3.958750000000000213e+00,1.704599736102432983e+00
3.972000000000000419e+00,1.684763201677908606e+00
3.985250000000000181e+00,1.665158700506538691e+00
3.998499999999999943e+00,1.645783503459083974e+00
4.011750000000000149e+00,1.626634913694268825e+00
4.025000000000000355e+00,1.607710266274467781e+00
4.038249999999999673e+00,1.589006927785911349e+00
4.051499999999999879e+00,1.570522295963468151e+00
4.064750000000000085e+00,1.552253799319928351e+00
4.078000000000000291e+00,1.534198896779744414e+00
4.091250000000000497e+00,1.516355077317101507e+00
4.104499999999999815e+00,1.498719859598383719e+00
4.117750000000000021e+00,1.481290791628894876e+00
4.129999999999999893e+00,1.465358422325482524e+00
4.131000000000000227e+00,1.464065450403800206e+00
4.144250000000000433e+00,1.447041441563274411e+00
4.157500000000000639e+00,1.430216399051747134e+00
4.170749999999999957e+00,1.413587984781272233e+00
4.184000000000000163e+00,1.397153888298862778e+00
4.197250000000000369e+00,1.380911826457866809e+00
4.210499999999999687e+00,1.364859543093251082e+00
4.223749999999999893e+00,1.348994808700776593e+00
4.237000000000000099e+00,1.333315420120008588e+00
4.250250000000000306e+00,1.317819200221109766e+00
4.263500000000000512e+00,1.302503997595422680e+00
4.276749999999999829e+00,1.287367686249701437e+00
4.290000000000000036e+00,1.272408165304030003e+00
4.303250000000000242e+00,1.257623358693356952e+00
4.316500000000000448e+00,1.243011214872591585e+00
4.329750000000000654e+00,1.228569706525225014e+00
4.342999999999999972e+00,1.214296830275450212e+00
4.356250000000000178e+00,1.200190606403686688e+00
4.369500000000000384e+00,1.186249078565578818e+00
4.382749999999999702e+00,1.172470313514278883e+00
4.395999999999999908e+00,1.158852400826090090e+00
4.409250000000000114e+00,1.145393452629378084e+00
4.422500000000000320e+00,1.132091603336746521e+00
4.435750000000000526e+00,1.118945009380358124e+00
4.448999999999999844e+00,1.105951848950494920e+00
4.462250000000000050e+00,1.093110321737176038e+00
4.475500000000000256e+00,1.080418648674897897e+00
4.488749999999999574e+00,1.067875071690421507e+00
4.502000000000000668e+00,1.055477853453571369e+00
4.515249999999999986e+00,1.043225277130999107e+00
4.528500000000000192e+00,1.031115646142908071e+00
4.541750000000000398e+00,1.019147283922664071e+00
4.554999999999999716e+00,1.007318533679318673e+00
4.568249999999999922e+00,9.956277581628892870e-01
4.581500000000000128e+00,9.840733394325397176e-01
4.594750000000000334e+00,9.726536786274522228e-01
4.608000000000000540e+00,9.613671957404771318e-01
4.621249999999999858e+00,9.502123293944708671e-01
4.634500000000000064e+00,9.391875366212929510e-01
4.647750000000000270e+00,9.282912926434775391e-01
4.660999999999999588e+00,9.175220906584722336e-01
4.674249999999999794e+00,9.068784416254600522e-01
4.687500000000000000e+00,8.963588740547568934e-01
4.700750000000000206e+00,8.859619337996814670e-01
4.714000000000000412e+00,8.756861838509253371e-01
4.727249999999999730e+00,8.655302041333882146e-01
4.740499999999999936e+00,8.554925913054158837e-01
4.753750000000000142e+00,8.455719585604524191e-01
4.766999999999999460e+00,8.357669354310394150e-01
4.780250000000000554e+00,8.260761675951747707e-01
4.793499999999999872e+00,8.164983166849592022e-01
4.806750000000000078e+00,8.070320600975472436e-01
4.820000000000000284e+00,7.976760908083257995e-01
4.833249999999999602e+00,7.884291171863528902e-01
4.846500000000000696e+00,7.792898628119612203e-01
4.859750000000000014e+00,7.702570662965724235e-01
4.873000000000000220e+00,7.613294811046289468e-01
4.886250000000000426e+00,7.525058753776666665e-01
4.899499999999999744e+00,7.437850317604793871e-01
4.912749999999999950e+00,7.351657472293521289e-01
4.926000000000000156e+00,7.266468329223479961e-01
4.939249999999999474e+00,7.182271139716133179e-01
4.952500000000000568e+00,7.099054293376717562e-01
4.965749999999999886e+00,7.016806316457200321e-01
4.979000000000000092e+00,6.935515870238443403e-01
4.992250000000000298e+00,6.855171749431751005e-01
5.005499999999999616e+00,6.775762880599540683e-01
5.018750000000000711e+00,6.697278320594689527e-01
5.032000000000000028e+00,6.619707255018608683e-01
5.045250000000000234e+00,6.543038996697468912e-01
5.058500000000000441e+00,6.467262984176863627e-01
5.071749999999999758e+00,6.392368780234112258e-01
5.084999999999999964e+00,6.318346070408471515e-01
5.098250000000000171e+00,6.245184661548727201e-01
5.111499999999999488e+00,6.172874480378178763e-01
5.124750000000000583e+00,6.101405572076611383e-01
5.137999999999999901e+00,6.030768098879226713e-01
5.151250000000000107e+00,5.960952338692107055e-01
5.164500000000000313e+00,5.891948683724341773e-01
5.177749999999999631e+00,5.823747639136397369e-01
5.191000000000000725e+00,5.756339821704338222e-01
5.204250000000000043e+00,5.689715958500315418e-01
5.217500000000000249e+00,5.623866885588405529e-01
5.230750000000000455e+00,5.558783546736187908e-01
5.243999999999999773e+00,5.494456992141607543e-01
5.257249999999999979e+00,5.430878377174851446e-01
5.270500000000000185e+00,5.368038961135360720e-01
5.283749999999999503e+00,5.305930106023520887e-01
5.297000000000000597e+00,5.244543275326942755e-01
5.310249999999999915e+00,5.183870032821363827e-01
5.323500000000000121e+00,5.123902041385431927e-01
5.336750000000000327e+00,5.064631061830004999e-01
5.349999999999999645e+00,5.006048951741065567e-01
5.363250000000000739e+00,4.948147664336530749e-01
5.376500000000000057e+00,4.890919247336582565e-01
5.389750000000000263e+00,4.834355841847474688e-01
5.403000000000000469e+00,4.778449681258564175e-01
5.416249999999999787e+00,4.723193090152502105e-01
5.429499999999999993e+00,4.668578483228265630e-01
5.442750000000000199e+00,4.614598364237129102e-01
5.455999999999999517e+00,4.561245324931189060e-01
5.469250000000000611e+00,4.508512044024323151e-01
5.482499999999999929e+00,4.456391286165681809e-01
5.495750000000000135e+00,4.404875900925147025e-01
5.509000000000000341e+00,4.353958821791014122e-01
5.522249999999999659e+00,4.303633065179470751e-01
5.535500000000000753e+00,4.253891729455865356e-01
5.548750000000000071e+00,4.204727993967669053e-01
5.562000000000000277e+00,4.156135118088746805e-01
5.575250000000000483e+00,4.108106440275187121e-01
5.588499999999999801e+00,4.060635377132209567e-01
5.601750000000000007e+00,4.013715422492120655e-01
5.615000000000000213e+00,3.967340146503331444e-01
5.628249999999999531e+00,3.921503194730088793e-01
5.641500000000000625e+00,3.876198287262939690e-01
5.654749999999999943e+00,3.831419217839717173e-01
5.668000000000000149e+00,3.787159852976985652e-01
5.681250000000000355e+00,3.743414131111787446e-01
5.694499999999999673e+00,3.700176061753540080e-01
5.707749999999999879e+00,3.657439724646019408e-01
5.721000000000000085e+00,3.615199268939345845e-01
5.734250000000000291e+00,3.573448912371599007e-01
5.747500000000000497e+00,3.532182940460387721e-01
5.760749999999999815e+00,3.491395705703811414e-01
5.774000000000000021e+00,3.451081626791012158e-01
5.787250000000000227e+00,3.411235187822004855e-01
5.800499999999999545e+00,3.371850937536857162e-01
5.813750000000000639e+00,3.332923488553853897e-01
5.826999999999999957e+00,3.294447516616907379e-01
5.840250000000000163e+00,3.256417759851661931e-01
5.853500000000000369e+00,3.218829018030593958e-01
5.866749999999999687e+00,3.181676151846697942e-01
5.879999999999999893e+00,3.144954082195858258e-01
5.893250000000000099e+00,3.108657789467709764e-01
5.906500000000000306e+00,3.072782312844855035e-01
5.919750000000000512e+00,3.037322749610456007e-01
5.932999999999999829e+00,3.002274254463975223e-01
5.946250000000000036e+00,2.967632038845018361e-01
5.959500000000000242e+00,2.933391370265240328e-01
5.972749999999999559e+00,2.899547571648127819e-01
5.986000000000000654e+00,2.866096020676577871e-01
5.999249999999999972e+00,2.833032149148260737e-01
6.012500000000000178e+00,2.800351442338575025e-01
6.025750000000000384e+00,2.768049438371162352e-01
6.038999999999999702e+00,2.736121727595856035e-01
6.052249999999999908e+00,2.704563951974012226e-01
6.065500000000000114e+00,2.673371804471117441e-01
6.078749999999999432e+00,2.642541028456603103e-01
6.092000000000000526e+00,2.612067417110708334e-01
